Data Timestamp,WS MAX MS,WS MAX KT,WS MAX KM,TEMP MIN DEG,TEMP MAX DEG,RH MIN %,RH MAX %,DP MIN %,DP MAX %,QFE MIN %,QFE MAX %,QFF MIN %,QFF MAX %,IRAD SUM JM2,IRAD SUM MJM2,RAIN SUM MM
2023-09-04 00:00:00 +06,5.2,10.1,18.7,28.1,34.4,67.6,93.3,26.8,30.1,998.0,1002.7,998.5,1003.2,181129,0.18112900000000000000,0.0
2023-09-05 00:00:00 +06,4.8,9.3,17.3,28.8,38.1,57.3,88.8,27.0,31.2,997.2,1002.1,997.7,1002.6,275145,0.27514500000000000000,0.0
2023-09-06 00:00:00 +06,12.0,23.3,43.2,24.7,36.6,59.7,95.3,25.0,30.3,999.1,1004.4,999.6,1004.9,195262,0.19526200000000000000,0.0
2023-09-07 00:00:00 +06,10.7,20.8,38.5,26.2,33.2,72.3,95.3,26.5,30.3,999.8,1005.2,1000.3,1005.7,209107,0.20910700000000000000,0.6
2023-09-08 00:00:00 +06,8.1,15.7,29.2,27.1,32.3,73.6,95.2,26.9,29.1,1002.5,1006.2,1003.0,1006.7,164982,0.16498200000000000000,0.0
2023-09-09 00:00:00 +06,3.7,7.2,13.3,27.4,34.3,66.2,91.9,26.8,30.1,1000.3,1006.6,1000.8,1007.1,233129,0.23312900000000000000,0.0
2023-09-10 00:00:00 +06,6.3,12.2,22.7,28.3,34.8,67.8,91.2,27.0,30.6,998.9,1003.5,999.4,1004.0,113990,0.11399000000000000000,0.6
2023-09-11 00:00:00 +06,7.2,14.0,25.9,28.5,35.4,65.3,90.9,27.3,31.1,997.7,1002.5,998.2,1003.0,268024,0.26802400000000000000,0.0
2023-09-12 00:00:00 +06,3.8,7.4,13.7,28.7,34.3,66.6,91.0,26.4,30.0,998.0,1002.9,998.5,1003.4,183423,0.18342300000000000000,0.0
2023-09-13 00:00:00 +06,6.3,12.2,22.7,27.4,34.2,68.1,94.0,26.7,30.2,998.1,1003.1,998.6,1003.6,259817,0.25981700000000000000,0.0
2023-09-14 00:00:00 +06,8.5,16.5,30.6,27.2,33.8,67.3,90.2,26.2,28.8,1001.1,1005.1,1001.6,1005.6,255019,0.25501900000000000000,0.0
2023-09-15 00:00:00 +06,6.2,12.1,22.3,27.3,36.8,57.5,90.5,26.6,29.5,1002.3,1007.1,1002.8,1007.6,228893,0.22889300000000000000,0.0
2023-09-16 00:00:00 +06,3.7,7.2,13.3,27.9,35.2,63.5,95.3,27.2,30.3,1000.6,1006.6,1001.1,1007.1,266649,0.26664900000000000000,0.0
2023-09-17 00:00:00 +06,9.6,18.7,34.6,27.1,37.5,58.6,89.3,24.9,31.1,997.5,1004.0,998.0,1004.5,201512,0.20151200000000000000,0.0
2023-09-18 00:00:00 +06,5.8,11.3,20.9,26.1,32.6,71.6,93.2,25.1,28.7,1000.5,1005.0,1001.0,1005.5,136936,0.13693600000000000000,0.0
2023-09-19 00:00:00 +06,6.2,12.1,22.3,25.8,32.7,73.1,95.3,26.1,29.7,1002.8,1007.1,1003.3,1007.6,189355,0.18935500000000000000,2.4
2023-09-20 00:00:00 +06,8.3,16.1,29.9,25.9,28.5,82.7,95.3,26.2,28.7,1002.8,1007.1,1003.3,1007.6,89572,0.08957200000000000000,13.2
2023-09-21 00:00:00 +06,10.2,19.8,36.7,26.4,33.3,70.3,95.3,26.2,29.5,1003.6,1008.5,1004.1,1009.0,170816,0.17081600000000000000,0.6
2023-09-22 00:00:00 +06,7.9,15.4,28.4,26.4,33.2,71.7,95.3,26.4,29.4,1004.3,1008.9,1004.8,1009.4,192951,0.19295100000000000000,2.4
2023-09-23 00:00:00 +06,7.7,15.0,27.7,25.3,31.7,77.7,95.3,25.6,29.4,1004.4,1008.8,1004.9,1009.3,103695,0.10369500000000000000,28.2
2023-09-24 00:00:00 +06,9.3,18.1,33.5,25.9,32.6,74.9,95.3,26.0,30.9,1001.9,1007.6,1002.4,1008.1,176818,0.17681800000000000000,42.0
2023-09-25 00:00:00 +06,5.1,9.9,18.4,26.6,35.5,63.9,95.3,25.7,30.0,1001.7,1006.7,1002.2,1007.2,253651,0.25365100000000000000,0.0
2023-09-26 00:00:00 +06,3.2,6.2,11.5,27.6,35.6,61.0,92.6,26.7,30.6,1001.2,1006.7,1001.7,1007.2,265401,0.26540100000000000000,0.0
2023-09-27 00:00:00 +06,3.6,7.0,13.0,27.5,34.4,69.9,91.5,26.8,30.4,1000.1,1006.8,1000.6,1007.3,165853,0.16585300000000000000,0.0
2023-09-28 00:00:00 +06,4.3,8.4,15.5,28.0,37.8,55.6,91.7,27.3,30.8,998.8,1005.0,999.3,1005.5,237797,0.23779700000000000000,0.0
2023-09-29 00:00:00 +06,6.2,12.1,22.3,26.9,37.3,62.6,91.5,25.7,31.4,998.9,1003.9,999.4,1004.4,208803,0.20880300000000000000,0.6
2023-09-30 00:00:00 +06,6.5,12.6,23.4,27.0,33.4,67.5,92.9,25.8,28.8,1000.6,1005.6,1001.1,1006.1,171046,0.17104600000000000000,0.6
2023-10-01 00:00:00 +06,5.5,10.7,19.8,26.9,33.1,66.3,91.8,25.8,29.3,999.6,1004.4,1000.1,1004.9,220677,0.22067700000000000000,0.0
2023-10-02 00:00:00 +06,6.0,11.7,21.6,27.6,33.7,69.5,91.8,26.9,29.2,1001.3,1005.9,1001.8,1006.4,191998,0.19199800000000000000,0.0
2023-10-03 00:00:00 +06,9.1,17.7,32.8,26.1,31.8,70.2,95.3,25.7,28.4,1002.7,1007.3,1003.2,1007.8,173949,0.17394900000000000000,7.8
2023-10-04 00:00:00 +06,11.9,23.1,42.8,25.5,30.5,79.8,95.3,25.8,28.6,1003.2,1007.6,1003.7,1008.1,81316,0.08131600000000000000,12.0
2023-10-05 00:00:00 +06,10.1,19.6,36.4,25.5,29.3,86.9,95.3,25.8,29.1,1000.3,1005.9,1000.8,1006.4,68975,0.06897500000000000000,67.8
2023-10-06 00:00:00 +06,13.6,26.4,49.0,24.9,27.7,95.3,95.3,25.2,28.0,999.8,1003.9,1000.3,1004.4,13183,0.01318300000000000000,144.5
2023-10-07 00:00:00 +06,6.1,11.9,22.0,25.3,30.0,93.1,95.3,25.6,30.3,1002.0,1006.2,1002.5,1006.7,107465,0.10746500000000000000,9.0
2023-10-08 00:00:00 +06,6.0,11.7,21.6,27.2,36.4,62.8,95.3,26.7,30.8,1003.3,1007.3,1003.8,1007.8,199659,0.19965900000000000000,0.0
2023-10-09 00:00:00 +06,5.4,10.5,19.4,27.1,33.4,72.2,95.3,26.7,30.1,1004.1,1009.3,1004.6,1009.8,130528,0.13052800000000000000,0.0
2023-10-10 00:00:00 +06,4.7,9.1,16.9,25.2,33.2,70.5,95.3,25.5,29.6,1004.7,1010.4,1005.2,1010.9,122986,0.12298600000000000000,6.0
2023-10-11 00:00:00 +06,5.9,11.5,21.2,25.8,34.4,62.4,95.3,25.5,30.0,1004.3,1009.2,1004.8,1009.7,164333,0.16433300000000000000,0.0
2023-10-12 00:00:00 +06,5.4,10.5,19.4,24.1,35.5,63.5,95.3,24.4,29.9,1006.5,1010.9,1007.0,1011.4,167099,0.16709900000000000000,56.1
2023-10-13 00:00:00 +06,4.0,7.8,14.4,24.2,33.9,52.0,95.3,23.7,31.9,1007.6,1012.9,1008.1,1013.4,208412,0.20841200000000000000,0.0
2023-10-14 00:00:00 +06,4.1,8.0,14.8,25.5,35.5,49.7,94.0,24.0,28.7,1006.7,1012.0,1007.2,1012.5,215495,0.21549500000000000000,0.0
2023-10-15 00:00:00 +06,3.4,6.6,12.2,25.9,34.9,54.7,89.8,23.6,28.8,1005.5,1010.4,1006.0,1010.9,190888,0.19088800000000000000,0.0
2023-10-16 00:00:00 +06,3.5,6.8,12.6,25.4,34.6,57.6,91.8,24.0,28.8,1006.9,1011.5,1007.4,1012.0,187658,0.18765800000000000000,0.0
2023-10-17 00:00:00 +06,7.6,14.8,27.4,24.7,34.9,53.9,92.5,24.0,28.1,1007.5,1012.6,1008.0,1013.1,221185,0.22118500000000000000,0.0
2023-10-18 00:00:00 +06,3.7,7.2,13.3,25.1,34.9,53.5,91.5,24.2,28.2,1008.1,1012.7,1008.6,1013.2,186874,0.18687400000000000000,0.0
2023-10-19 00:00:00 +06,3.8,7.4,13.7,25.3,34.6,53.4,91.5,23.4,28.0,1008.7,1013.3,1009.2,1013.8,193955,0.19395500000000000000,0.0
2023-10-20 00:00:00 +06,11.2,21.8,40.3,23.7,34.1,43.9,89.2,21.3,27.1,1008.6,1013.9,1009.1,1014.4,216786,0.21678600000000000000,0.0
2023-10-21 00:00:00 +06,3.0,5.8,10.8,23.6,34.5,52.5,90.6,22.7,27.4,1009.1,1013.6,1009.6,1014.1,219041,0.21904100000000000000,0.0
2023-10-22 00:00:00 +06,2.9,5.6,10.4,24.4,34.1,61.2,90.0,23.3,28.5,1008.8,1013.6,1009.3,1014.1,161859,0.16185900000000000000,0.0
2023-10-23 00:00:00 +06,6.0,11.7,21.6,25.1,31.2,70.3,91.7,24.4,27.6,1008.3,1012.5,1008.8,1013.0,98843,0.09884300000000000000,1.2
2023-10-24 00:00:00 +06,5.1,9.9,18.4,24.7,32.2,65.5,91.6,24.0,26.9,1007.2,1011.9,1007.7,1012.4,123712,0.12371200000000000000,0.0
2023-10-25 00:00:00 +06,4.6,8.9,16.6,24.7,33.3,58.2,87.9,23.4,26.9,1007.1,1011.8,1007.6,1012.3,175915,0.17591500000000000000,0.0
2023-10-26 00:00:00 +06,3.7,7.2,13.3,24.7,33.5,61.1,93.5,23.2,27.6,1008.2,1013.2,1008.7,1013.7,147374,0.14737400000000000000,0.6
2023-10-27 00:00:00 +06,4.2,8.2,15.1,24.0,33.4,56.7,93.5,21.9,28.1,1008.0,1013.1,1008.5,1013.6,173973,0.17397300000000000000,0.0
2023-10-28 00:00:00 +06,4.9,9.5,17.6,22.3,34.1,47.0,87.9,20.0,26.0,1008.1,1013.4,1008.6,1013.9,207889,0.20788900000000000000,0.0
2023-10-29 00:00:00 +06,3.2,6.2,11.5,21.6,34.3,42.9,83.9,19.7,25.9,1008.3,1012.8,1008.8,1013.3,186592,0.18659200000000000000,0.0
2023-10-30 00:00:00 +06,3.4,6.6,12.2,23.5,33.3,50.0,90.5,21.7,26.7,1008.8,1013.3,1009.3,1013.8,171126,0.17112600000000000000,0.0
2023-10-31 00:00:00 +06,3.7,7.2,13.3,22.4,34.5,55.7,91.3,21.2,27.2,1010.2,1014.8,1010.7,1015.3,193576,0.19357600000000000000,0.0
2023-11-01 00:00:00 +06,4.1,8.0,14.8,23.9,36.0,45.7,87.6,22.4,27.3,1010.0,1015.1,1010.5,1015.6,195684,0.19568400000000000000,0.0
2023-11-02 00:00:00 +06,3.9,7.6,14.0,24.0,35.3,46.9,85.7,21.1,26.9,1009.0,1014.0,1009.5,1014.5,190753,0.19075300000000000000,0.0
2023-11-03 00:00:00 +06,3.9,7.6,14.0,23.7,34.5,50.5,85.2,21.8,26.0,1007.4,1012.5,1007.9,1013.0,174330,0.17433000000000000000,0.0
2023-11-04 00:00:00 +06,4.1,8.0,14.8,24.0,33.9,45.3,86.4,21.6,25.7,1008.1,1012.1,1008.6,1012.6,163503,0.16350300000000000000,0.0
2023-11-05 00:00:00 +06,3.7,7.2,13.3,23.5,33.3,50.6,88.5,21.1,26.4,1010.1,1014.4,1010.6,1014.9,154866,0.15486600000000000000,0.0
2023-11-06 00:00:00 +06,5.6,10.9,20.2,21.6,32.9,43.7,88.7,17.9,24.4,1010.0,1015.0,1010.5,1015.5,179912,0.17991200000000000000,0.0
2023-11-07 00:00:00 +06,3.6,7.0,13.0,20.9,31.9,43.3,89.4,17.4,24.4,1009.4,1014.4,1009.9,1014.9,167048,0.16704800000000000000,0.0
2023-11-08 00:00:00 +06,4.1,8.0,14.8,22.0,32.1,51.6,88.8,19.5,24.4,1008.9,1013.6,1009.4,1014.1,162874,0.16287400000000000000,0.0
2023-11-09 00:00:00 +06,3.9,7.6,14.0,21.3,33.0,50.8,86.7,19.9,24.0,1009.9,1014.1,1010.4,1014.6,162538,0.16253800000000000000,0.0
2023-11-10 00:00:00 +06,4.7,9.1,16.9,20.6,32.8,45.8,87.3,19.2,23.8,1010.7,1015.4,1011.2,1015.9,167564,0.16756400000000000000,0.0
2023-11-11 00:00:00 +06,4.8,9.3,17.3,20.9,33.4,48.0,89.3,19.8,25.5,1010.8,1015.6,1011.3,1016.1,169510,0.16951000000000000000,0.0
2023-11-12 00:00:00 +06,3.7,7.2,13.3,21.4,33.7,44.1,90.1,20.2,25.1,1011.1,1016.1,1011.6,1016.6,166020,0.16602000000000000000,0.0
2023-11-13 00:00:00 +06,4.5,8.7,16.2,21.2,34.3,47.8,89.7,19.7,25.4,1010.7,1015.9,1011.2,1016.4,169779,0.16977900000000000000,0.0
2023-11-14 00:00:00 +06,3.5,6.8,12.6,21.0,34.6,44.1,89.0,19.5,25.6,1010.6,1015.9,1011.1,1016.4,169740,0.16974000000000000000,0.0
2023-11-15 00:00:00 +06,3.1,6.0,11.2,21.2,34.6,40.2,81.5,18.4,23.6,1011.1,1015.7,1011.6,1016.2,155070,0.15507000000000000000,0.0
2023-11-16 00:00:00 +06,5.2,10.1,18.7,23.2,30.1,70.6,90.6,20.7,25.7,1012.6,1016.3,1013.1,1016.7,56575,0.05657500000000000000,0.6
2023-11-17 00:00:00 +06,11.4,22.2,41.0,20.3,23.8,89.8,95.3,20.6,24.0,1007.0,1015.4,1007.4,1015.8,16328,0.01632800000000000000,68.4
2023-11-18 00:00:00 +06,6.2,12.1,22.3,19.8,29.2,67.7,95.3,20.1,27.9,1009.8,1014.4,1010.3,1014.9,172451,0.17245100000000000000,0.0
2023-11-19 00:00:00 +06,3.9,7.6,14.0,22.1,32.1,61.4,90.4,21.5,26.2,1010.5,1016.0,1011.0,1016.5,151674,0.15167400000000000000,0.0
2023-11-20 00:00:00 +06,3.7,7.2,13.3,22.2,33.4,53.2,92.0,21.5,26.4,1011.0,1015.6,1011.5,1016.1,152395,0.15239500000000000000,0.0
2023-11-21 00:00:00 +06,3.9,7.6,14.0,22.3,29.5,57.8,89.4,20.8,24.6,1009.3,1014.1,1009.8,1014.6,100341,0.10034100000000000000,0.0
2023-11-22 00:00:00 +06,3.8,7.4,13.7,20.5,30.7,51.6,89.3,18.9,24.0,1008.7,1013.8,1009.2,1014.3,137168,0.13716800000000000000,0.0
2023-11-23 00:00:00 +06,3.9,7.6,14.0,19.2,30.3,50.7,89.1,17.3,21.7,1008.0,1013.0,1008.5,1013.5,153116,0.15311600000000000000,0.0
2023-11-24 00:00:00 +06,3.3,6.4,11.9,20.0,31.7,46.2,91.6,18.3,24.4,1009.9,1014.4,1010.4,1014.9,131971,0.13197100000000000000,0.0
2023-11-25 00:00:00 +06,4.0,7.8,14.4,19.7,31.3,47.8,91.8,18.0,24.4,1011.3,1016.4,1011.8,1016.9,151227,0.15122700000000000000,0.0
2023-11-26 00:00:00 +06,3.4,6.6,12.2,18.3,32.5,51.3,90.1,17.3,24.1,1011.5,1017.0,1012.0,1017.5,151582,0.15158200000000000000,0.0
2023-11-27 00:00:00 +06,3.1,6.0,11.2,19.8,33.0,52.7,90.0,19.0,25.2,1010.8,1016.0,1011.3,1016.5,156429,0.15642900000000000000,0.0
2023-11-28 00:00:00 +06,3.4,6.6,12.2,21.5,33.7,47.2,88.6,19.9,25.0,1008.9,1013.8,1009.4,1014.3,144095,0.14409500000000000000,0.0
2023-11-29 00:00:00 +06,2.7,5.2,9.7,21.2,30.6,59.9,89.9,20.4,24.8,1010.3,1014.3,1010.8,1014.8,116918,0.11691800000000000000,0.0
2023-11-30 00:00:00 +06,4.0,7.8,14.4,20.5,31.8,50.2,92.4,19.4,24.5,1010.4,1015.0,1010.9,1015.5,151239,0.15123900000000000000,0.0
2023-12-01 00:00:00 +06,3.2,6.2,11.5,20.1,33.5,47.4,87.8,18.7,24.7,1009.3,1014.2,1009.8,1014.7,123532,0.12353200000000000000,0.0
2023-12-02 00:00:00 +06,3.3,6.4,11.9,19.6,31.7,52.3,89.4,18.5,23.7,1010.4,1014.8,1010.9,1015.3,117991,0.11799100000000000000,0.0
2023-12-03 00:00:00 +06,3.2,6.2,11.5,20.9,31.1,54.3,87.1,18.7,24.3,1010.4,1015.4,1010.9,1015.9,101347,0.10134700000000000000,0.0
2023-12-04 00:00:00 +06,4.0,7.8,14.4,20.2,29.2,57.9,85.2,18.6,23.6,1009.5,1014.1,1010.0,1014.6,78325,0.07832500000000000000,0.0
2023-12-05 00:00:00 +06,4.3,8.4,15.5,22.9,27.9,61.6,83.3,20.2,22.3,1009.6,1013.4,1010.1,1013.9,45960,0.04596000000000000000,0.0
2023-12-06 00:00:00 +06,3.7,7.2,13.3,22.9,27.8,67.2,84.0,19.3,23.5,1010.6,1014.3,1011.1,1014.7,27692,0.02769200000000000000,0.0
2023-12-07 00:00:00 +06,3.8,7.4,13.7,20.3,23.1,79.2,95.3,20.4,22.0,1008.2,1013.5,1008.6,1013.9,13467,0.01346700000000000000,27.0
2023-12-08 00:00:00 +06,3.7,7.2,13.3,20.7,23.2,95.3,95.3,21.0,23.5,1008.0,1011.0,1008.5,1011.4,46451,0.04645100000000000000,0.0
2023-12-09 00:00:00 +06,4.5,8.7,16.2,19.1,26.6,66.0,95.2,18.4,24.1,1009.3,1014.5,1009.8,1014.9,110095,0.11009500000000000000,0.0
2023-12-10 00:00:00 +06,2.9,5.6,10.4,18.3,25.9,66.3,95.2,17.9,21.6,1009.6,1013.4,1010.1,1013.8,90111,0.09011100000000000000,0.0
2023-12-11 00:00:00 +06,4.2,8.2,15.1,17.8,24.2,72.9,95.3,17.1,21.8,1010.7,1014.8,1011.1,1015.2,116830,0.11683000000000000000,0.0
2023-12-12 00:00:00 +06,2.7,5.2,9.7,17.6,23.6,70.7,94.8,17.1,20.3,1008.9,1012.7,1009.4,1013.1,43921,0.04392100000000000000,0.0
2023-12-13 00:00:00 +06,3.3,6.4,11.9,17.5,25.3,70.9,95.3,17.8,22.3,1009.7,1014.7,1010.2,1015.2,92455,0.09245500000000000000,0.0
2023-12-14 00:00:00 +06,4.2,8.2,15.1,16.3,26.7,43.9,95.3,13.4,19.9,1012.6,1017.5,1013.1,1017.9,122725,0.12272500000000000000,0.0
2023-12-15 00:00:00 +06,3.0,5.8,10.8,15.0,27.8,44.5,94.1,13.8,19.0,1012.2,1017.3,1012.7,1017.7,129563,0.12956300000000000000,0.0
2023-12-16 00:00:00 +06,3.4,6.6,12.2,15.8,26.9,56.6,94.3,15.2,20.4,1011.3,1015.6,1011.8,1016.0,126660,0.12666000000000000000,0.0
2023-12-17 00:00:00 +06,3.1,6.0,11.2,15.5,27.8,49.4,95.3,14.7,20.7,1011.4,1015.7,1011.9,1016.1,123655,0.12365500000000000000,0.0
2023-12-18 00:00:00 +06,3.5,6.8,12.6,15.9,28.3,52.2,95.3,15.1,21.6,1012.5,1016.6,1013.0,1017.0,125232,0.12523200000000000000,0.0
2023-12-19 00:00:00 +06,3.9,7.6,14.0,15.6,27.6,53.5,89.9,14.9,20.8,1012.6,1017.4,1013.1,1017.8,133583,0.13358300000000000000,0.0
2023-12-20 00:00:00 +06,3.2,6.2,11.5,15.4,28.8,45.9,91.9,14.8,20.6,1011.2,1016.7,1011.7,1017.1,142162,0.14216200000000000000,0.0
2023-12-21 00:00:00 +06,2.9,5.6,10.4,15.9,29.9,48.7,92.5,15.4,21.6,1010.7,1015.4,1011.2,1015.9,141891,0.14189100000000000000,0.0
2023-12-22 00:00:00 +06,3.0,5.8,10.8,17.0,28.8,54.1,91.4,16.2,21.5,1011.6,1016.1,1012.1,1016.6,125519,0.12551900000000000000,0.0
2023-12-23 00:00:00 +06,4.7,9.1,16.9,17.9,28.5,52.8,91.4,17.2,21.6,1013.7,1018.3,1014.2,1018.7,116691,0.11669100000000000000,0.0
2023-12-24 00:00:00 +06,2.6,5.1,9.4,17.4,29.1,45.1,94.1,16.8,22.7,1014.1,1019.5,1014.6,1019.9,125632,0.12563200000000000000,0.0
2023-12-25 00:00:00 +06,2.7,5.2,9.7,18.2,28.3,56.3,90.3,17.1,21.7,1013.2,1018.1,1013.7,1018.5,112569,0.11256900000000000000,0.0
2023-12-26 00:00:00 +06,3.0,5.8,10.8,17.7,27.3,56.5,90.3,17.0,21.6,1013.7,1017.9,1014.2,1018.3,104810,0.10481000000000000000,0.0
2023-12-27 00:00:00 +06,4.0,7.8,14.4,17.6,28.1,56.9,90.1,16.7,22.3,1013.8,1019.2,1014.3,1019.7,115572,0.11557200000000000000,0.0
2023-12-28 00:00:00 +06,3.1,6.0,11.2,18.3,30.8,48.3,91.3,17.4,22.4,1013.2,1017.6,1013.7,1018.1,136632,0.13663200000000000000,0.0
2023-12-29 00:00:00 +06,3.9,7.6,14.0,17.6,30.0,48.3,91.4,16.7,22.3,1012.4,1017.6,1012.9,1018.0,138249,0.13824900000000000000,0.0
2023-12-30 00:00:00 +06,3.3,6.4,11.9,17.4,30.8,46.1,90.1,16.5,22.2,1011.4,1016.1,1011.9,1016.6,148042,0.14804200000000000000,0.0
2023-12-31 00:00:00 +06,4.6,8.9,16.6,17.1,25.1,67.4,92.6,16.8,20.6,1011.9,1017.3,1012.4,1017.8,88351,0.08835100000000000000,0.0
2024-01-01 00:00:00 +06,3.6,7.0,13.0,15.8,24.1,69.6,94.1,15.4,20.1,1011.9,1016.7,1012.3,1017.2,94353,0.09435300000000000000,0.0
2024-01-02 00:00:00 +06,3.7,7.2,13.3,14.3,20.1,77.9,92.0,13.8,17.7,1012.3,1017.1,1012.7,1017.6,62740,0.06274000000000000000,0.0
2024-01-03 00:00:00 +06,3.0,5.8,10.8,14.6,19.4,78.6,91.2,14.2,17.1,1012.2,1017.5,1012.6,1018.0,44940,0.04494000000000000000,0.0
2024-01-04 00:00:00 +06,3.3,6.4,11.9,14.3,20.9,79.0,93.3,14.0,18.6,1012.4,1017.3,1012.8,1017.8,65044,0.06504400000000000000,0.0
2024-01-05 00:00:00 +06,3.2,6.2,11.5,13.9,20.1,79.8,94.3,13.5,18.2,1012.9,1018.1,1013.3,1018.6,51140,0.05114000000000000000,0.0
2024-01-06 00:00:00 +06,4.6,8.9,16.6,13.5,27.4,49.0,95.3,13.3,20.3,1012.8,1017.3,1013.3,1017.8,123006,0.12300600000000000000,0.0
2024-01-07 00:00:00 +06,4.2,8.2,15.1,15.1,27.0,53.3,89.7,14.3,20.6,1013.1,1018.7,1013.6,1019.1,123014,0.12301400000000000000,0.0
2024-01-08 00:00:00 +06,3.9,7.6,14.0,15.6,25.5,59.6,93.5,14.6,19.8,1013.3,1019.0,1013.8,1019.5,113435,0.11343500000000000000,0.0
2024-01-09 00:00:00 +06,4.2,8.2,15.1,15.2,23.1,67.6,93.7,14.8,18.5,1012.7,1017.9,1013.1,1018.4,80371,0.08037100000000000000,0.0
2024-01-10 00:00:00 +06,3.2,6.2,11.5,13.7,20.9,71.1,92.1,13.4,17.2,1011.1,1016.6,1011.5,1017.1,51116,0.05111600000000000000,0.0
2024-01-11 00:00:00 +06,5.2,10.1,18.7,13.6,24.7,59.0,94.8,12.4,19.0,1012.9,1018.2,1013.3,1018.7,128716,0.12871600000000000000,0.0
2024-01-12 00:00:00 +06,4.6,8.9,16.6,13.4,20.6,66.6,90.0,12.4,16.1,1012.5,1017.4,1012.9,1017.9,69552,0.06955200000000000000,0.0
2024-01-13 00:00:00 +06,3.2,6.2,11.5,14.1,19.6,71.3,87.2,12.7,16.1,1012.5,1017.3,1012.9,1017.8,42868,0.04286800000000000000,0.0
2024-01-14 00:00:00 +06,3.7,7.2,13.3,13.6,21.3,70.6,93.0,12.7,17.6,1012.0,1016.9,1012.4,1017.4,64505,0.06450500000000000000,0.0
2024-01-15 00:00:00 +06,4.1,8.0,14.8,14.9,22.3,60.5,88.7,13.8,16.6,1011.3,1016.1,1011.7,1016.6,102618,0.10261800000000000000,0.0
2024-01-16 00:00:00 +06,3.6,7.0,13.0,14.1,19.2,72.6,89.1,13.2,16.0,1012.0,1016.4,1012.4,1016.9,35686,0.03568600000000000000,0.0
2024-01-17 00:00:00 +06,3.0,5.8,10.8,12.9,18.4,76.8,92.3,12.3,15.7,1012.7,1016.7,1013.2,1017.2,46629,0.04662900000000000000,0.0
2024-01-18 00:00:00 +06,3.2,6.2,11.5,12.3,22.6,58.9,92.5,11.8,18.2,1012.0,1016.7,1012.4,1017.2,93682,0.09368200000000000000,0.0
2024-01-19 00:00:00 +06,3.6,7.0,13.0,15.3,26.7,49.1,91.2,14.4,19.1,1012.6,1017.6,1013.1,1018.0,132305,0.13230500000000000000,0.0
2024-01-20 00:00:00 +06,4.2,8.2,15.1,14.1,22.7,63.4,92.7,13.7,18.1,1012.5,1017.9,1012.9,1018.4,67804,0.06780400000000000000,0.0
2024-01-21 00:00:00 +06,3.9,7.6,14.0,13.6,22.7,51.7,93.4,13.0,17.3,1012.6,1016.9,1013.0,1017.4,99034,0.09903400000000000000,0.0
2024-01-22 00:00:00 +06,4.5,8.7,16.2,12.4,18.9,65.8,90.6,11.3,14.4,1014.9,1019.5,1015.4,1020.0,88333,0.08833300000000000000,0.0
2024-01-23 00:00:00 +06,3.0,5.8,10.8,11.2,21.4,58.8,91.9,10.3,16.6,1012.6,1017.8,1013.0,1018.3,101344,0.10134400000000000000,0.0
2024-01-24 00:00:00 +06,3.2,6.2,11.5,12.6,23.2,57.9,92.2,12.0,18.5,1013.1,1018.6,1013.5,1019.1,96345,0.09634500000000000000,0.0
2024-01-25 00:00:00 +06,3.1,6.0,11.2,14.8,24.7,55.6,91.9,14.2,19.2,1015.7,1019.8,1016.1,1020.2,115840,0.11584000000000000000,0.0
2024-01-26 00:00:00 +06,4.8,9.3,17.3,14.7,26.2,47.8,88.9,12.1,18.3,1015.2,1020.4,1015.6,1020.8,131722,0.13172200000000000000,0.0
2024-01-27 00:00:00 +06,3.8,7.4,13.7,12.4,25.3,38.7,86.8,11.1,16.1,1015.1,1020.1,1015.5,1020.6,137406,0.13740600000000000000,0.0
2024-01-28 00:00:00 +06,3.3,6.4,11.9,12.4,26.8,28.4,84.2,7.2,17.3,1014.6,1019.3,1015.1,1019.7,139300,0.13930000000000000000,0.0
2024-01-29 00:00:00 +06,4.1,8.0,14.8,12.6,25.9,46.9,85.9,9.4,16.6,1013.2,1018.4,1013.7,1018.8,127856,0.12785600000000000000,0.0
2024-01-30 00:00:00 +06,2.8,5.4,10.1,12.8,27.4,40.5,91.6,11.8,19.4,1012.7,1017.5,1013.2,1017.9,135626,0.13562600000000000000,0.0
2024-01-31 00:00:00 +06,4.8,9.3,17.3,17.0,26.8,48.8,85.3,15.2,18.6,1012.5,1017.3,1013.0,1017.7,112372,0.11237200000000000000,0.0
2024-02-01 00:00:00 +06,3.9,7.6,14.0,16.2,27.3,47.7,95.3,15.7,22.5,1012.9,1017.5,1013.4,1018.0,120612,0.12061200000000000000,8.4
2024-02-02 00:00:00 +06,4.2,8.2,15.1,17.5,26.8,62.6,95.3,17.8,24.8,1010.9,1015.8,1011.4,1016.2,116885,0.11688500000000000000,0.0
2024-02-03 00:00:00 +06,4.2,8.2,15.1,15.9,27.3,34.7,95.3,11.6,20.5,1011.8,1017.0,1012.3,1017.5,135939,0.13593900000000000000,0.0
2024-02-04 00:00:00 +06,3.6,7.0,13.0,15.0,29.3,31.8,90.0,11.4,18.2,1013.6,1017.8,1014.1,1018.2,151145,0.15114500000000000000,0.0
2024-02-05 00:00:00 +06,3.9,7.6,14.0,15.8,27.8,40.0,89.1,14.6,17.6,1013.0,1018.0,1013.5,1018.5,119298,0.11929800000000000000,0.0
